clip	duration[ms]
common_voice_mt_21209072.mp3	3888
common_voice_mt_24859686.mp3	6588
common_voice_mt_21369323.mp3	5472
common_voice_mt_21446130.mp3	6624
common_voice_mt_21458599.mp3	7272
common_voice_mt_21278950.mp3	3624
common_voice_mt_21326189.mp3	5304
common_voice_mt_21241334.mp3	4896
common_voice_mt_21261937.mp3	2376
common_voice_mt_22529157.mp3	3912
common_voice_mt_22168221.mp3	6456
common_voice_mt_22254012.mp3	5496
common_voice_mt_23741972.mp3	4896
common_voice_mt_21458761.mp3	5016
common_voice_mt_21209194.mp3	6456
common_voice_mt_24859745.mp3	5040
common_voice_mt_25502395.mp3	3600
common_voice_mt_21430964.mp3	4584
common_voice_mt_22254085.mp3	3384
common_voice_mt_21241349.mp3	3984
common_voice_mt_21525515.mp3	5904
common_voice_mt_21728807.mp3	4656
common_voice_mt_21188573.mp3	4416
common_voice_mt_23783892.mp3	5736
common_voice_mt_22256557.mp3	2616
common_voice_mt_21177573.mp3	4224
common_voice_mt_21391738.mp3	4440
common_voice_mt_22336977.mp3	3216
common_voice_mt_21368854.mp3	6576
common_voice_mt_21764900.mp3	4704
common_voice_mt_22255315.mp3	5136
common_voice_mt_21372544.mp3	4824
common_voice_mt_27735762.mp3	5148
common_voice_mt_22272535.mp3	6816
common_voice_mt_21209193.mp3	5616
common_voice_mt_21213485.mp3	6024
common_voice_mt_22764365.mp3	4104
common_voice_mt_21592813.mp3	4416
common_voice_mt_21405214.mp3	6504
common_voice_mt_22354899.mp3	4080
common_voice_mt_22793783.mp3	4632
common_voice_mt_21430256.mp3	5016
common_voice_mt_27740570.mp3	4608
common_voice_mt_21394350.mp3	3624
common_voice_mt_21401265.mp3	3336
common_voice_mt_22254296.mp3	2664
common_voice_mt_21318671.mp3	9456
common_voice_mt_21241488.mp3	3216
common_voice_mt_21398077.mp3	3336
common_voice_mt_21175955.mp3	5256
common_voice_mt_21187770.mp3	3936
common_voice_mt_21728852.mp3	6144
common_voice_mt_21439315.mp3	4464
common_voice_mt_22355000.mp3	4992
common_voice_mt_22463636.mp3	4584
common_voice_mt_21448928.mp3	5064
common_voice_mt_21635738.mp3	2856
common_voice_mt_21176319.mp3	5184
common_voice_mt_21376122.mp3	6096
common_voice_mt_22201874.mp3	6624
common_voice_mt_21330350.mp3	6576
common_voice_mt_21430193.mp3	3264
common_voice_mt_21830363.mp3	3936
common_voice_mt_22255766.mp3	3216
common_voice_mt_22255264.mp3	5136
common_voice_mt_21831186.mp3	3576
common_voice_mt_21344854.mp3	3336
common_voice_mt_22708672.mp3	5760
common_voice_mt_21196224.mp3	2016
common_voice_mt_22423673.mp3	5232
common_voice_mt_21188607.mp3	4224
common_voice_mt_21102678.mp3	5496
common_voice_mt_21413345.mp3	5352
common_voice_mt_21990782.mp3	5904
common_voice_mt_21394159.mp3	5976
common_voice_mt_21503010.mp3	3336
common_voice_mt_23714380.mp3	5496
common_voice_mt_21408057.mp3	5424
common_voice_mt_21330669.mp3	7536
common_voice_mt_21643639.mp3	3696
common_voice_mt_21468761.mp3	5376
common_voice_mt_38592605.mp3	2844
common_voice_mt_23742173.mp3	4416
common_voice_mt_25117870.mp3	5076
common_voice_mt_22336593.mp3	6696
common_voice_mt_22256682.mp3	3816
common_voice_mt_22255711.mp3	4584
common_voice_mt_21388904.mp3	6216
common_voice_mt_21188304.mp3	3168
common_voice_mt_25096361.mp3	4284
common_voice_mt_21335958.mp3	3144
common_voice_mt_25542678.mp3	4824
common_voice_mt_22256716.mp3	5424
common_voice_mt_21381122.mp3	3648
common_voice_mt_22186905.mp3	5736
common_voice_mt_22168989.mp3	6624
common_voice_mt_22529306.mp3	5568
common_voice_mt_21232584.mp3	4632
common_voice_mt_21430349.mp3	4824
common_voice_mt_21261948.mp3	4704
common_voice_mt_21809035.mp3	3696
common_voice_mt_40347700.mp3	6228
common_voice_mt_22259579.mp3	6384
common_voice_mt_21514830.mp3	3096
common_voice_mt_23836354.mp3	4296
common_voice_mt_21503385.mp3	2376
common_voice_mt_21102679.mp3	5016
common_voice_mt_21345044.mp3	5304
common_voice_mt_21373181.mp3	5712
common_voice_mt_21398090.mp3	4536
common_voice_mt_21534573.mp3	4464
common_voice_mt_22254579.mp3	6984
common_voice_mt_24869223.mp3	3060
common_voice_mt_22255050.mp3	5016
common_voice_mt_21604546.mp3	3816
common_voice_mt_21194307.mp3	3504
common_voice_mt_22256272.mp3	5016
common_voice_mt_21819654.mp3	3624
common_voice_mt_21448828.mp3	4176
common_voice_mt_21446162.mp3	2664
common_voice_mt_22254844.mp3	3384
common_voice_mt_21188636.mp3	8424
common_voice_mt_21209530.mp3	4296
common_voice_mt_21344065.mp3	5976
common_voice_mt_21401424.mp3	5496
common_voice_mt_22272654.mp3	4896
common_voice_mt_22764384.mp3	4152
common_voice_mt_22212912.mp3	4536
common_voice_mt_21174738.mp3	3336
common_voice_mt_21604778.mp3	3096
common_voice_mt_22256533.mp3	4056
common_voice_mt_21239939.mp3	5856
common_voice_mt_21170719.mp3	3216
common_voice_mt_21369962.mp3	7704
common_voice_mt_21325950.mp3	4824
common_voice_mt_27737027.mp3	3240
common_voice_mt_22708671.mp3	6312
common_voice_mt_21716472.mp3	2976
common_voice_mt_21514864.mp3	7848
common_voice_mt_21553984.mp3	6624
common_voice_mt_27737018.mp3	4356
common_voice_mt_21240070.mp3	4896
common_voice_mt_22930552.mp3	4656
common_voice_mt_22256851.mp3	3336
common_voice_mt_21439388.mp3	3864
common_voice_mt_21446714.mp3	3816
common_voice_mt_22253997.mp3	5736
common_voice_mt_22336884.mp3	4200
common_voice_mt_40682683.mp3	6912
common_voice_mt_21525499.mp3	4656
common_voice_mt_22337008.mp3	4392
common_voice_mt_21604606.mp3	5256
common_voice_mt_21525408.mp3	6936
common_voice_mt_40329921.mp3	4608
common_voice_mt_21514766.mp3	5088
common_voice_mt_21704662.mp3	6336
common_voice_mt_25866560.mp3	5148
common_voice_mt_21279417.mp3	5136
common_voice_mt_22213102.mp3	5736
common_voice_mt_21439474.mp3	6216
common_voice_mt_21439464.mp3	5784
common_voice_mt_22316197.mp3	5592
common_voice_mt_21842483.mp3	3864
common_voice_mt_25502284.mp3	5796
common_voice_mt_21190959.mp3	4944
common_voice_mt_21188741.mp3	5016
common_voice_mt_38592497.mp3	3600
common_voice_mt_21809108.mp3	3984
common_voice_mt_21175249.mp3	2784
common_voice_mt_21172100.mp3	3216
common_voice_mt_27740540.mp3	4896
common_voice_mt_21394157.mp3	2736
common_voice_mt_21572417.mp3	3144
common_voice_mt_21446092.mp3	4584
common_voice_mt_21345095.mp3	3504
common_voice_mt_21704696.mp3	4536
common_voice_mt_21809092.mp3	4584
common_voice_mt_21108313.mp3	3048
common_voice_mt_22177057.mp3	3264
common_voice_mt_24733879.mp3	3888
common_voice_mt_23802719.mp3	5616
common_voice_mt_21188580.mp3	4656
common_voice_mt_22793769.mp3	6888
common_voice_mt_21439433.mp3	3624
common_voice_mt_22336516.mp3	5232
common_voice_mt_21790963.mp3	4152
common_voice_mt_23714561.mp3	6024
common_voice_mt_21108348.mp3	3336
common_voice_mt_21172454.mp3	6504
common_voice_mt_21388170.mp3	4872
common_voice_mt_21728853.mp3	3216
common_voice_mt_21330376.mp3	2784
common_voice_mt_21179036.mp3	3024
common_voice_mt_21278883.mp3	3576
common_voice_mt_21624487.mp3	4824
common_voice_mt_22336948.mp3	5064
common_voice_mt_21176430.mp3	4704
common_voice_mt_21224329.mp3	4776
common_voice_mt_21426198.mp3	5904
common_voice_mt_21503714.mp3	3336
common_voice_mt_22728246.mp3	3600
common_voice_mt_21313645.mp3	8016
common_voice_mt_21172529.mp3	4944
common_voice_mt_21384934.mp3	4488
common_voice_mt_22205232.mp3	3576
common_voice_mt_21209028.mp3	6192
common_voice_mt_27740622.mp3	4176
common_voice_mt_21209196.mp3	4224
common_voice_mt_21503644.mp3	3456
common_voice_mt_21380714.mp3	8304
common_voice_mt_21624532.mp3	6504
common_voice_mt_21178574.mp3	4656
common_voice_mt_24863680.mp3	6660
common_voice_mt_21554235.mp3	3744
common_voice_mt_33841987.mp3	6120
common_voice_mt_21728851.mp3	7776
common_voice_mt_38592583.mp3	5868
common_voice_mt_21504092.mp3	3504
common_voice_mt_21830366.mp3	3696
common_voice_mt_21344032.mp3	5496
common_voice_mt_24863609.mp3	5400
common_voice_mt_21368906.mp3	4224
common_voice_mt_21534599.mp3	3024
common_voice_mt_27740620.mp3	4716
common_voice_mt_21227791.mp3	4536
common_voice_mt_23833806.mp3	3624
common_voice_mt_21426961.mp3	2904
common_voice_mt_21372591.mp3	3816
common_voice_mt_23783881.mp3	3096
common_voice_mt_21240765.mp3	4056
common_voice_mt_21232380.mp3	2328
common_voice_mt_22275445.mp3	4656
common_voice_mt_21345080.mp3	3456
common_voice_mt_21179248.mp3	3576
common_voice_mt_21252064.mp3	3456
common_voice_mt_21224961.mp3	6864
common_voice_mt_34002668.mp3	4068
common_voice_mt_21179173.mp3	6264
common_voice_mt_21178761.mp3	3456
common_voice_mt_22216711.mp3	3864
common_voice_mt_27740449.mp3	3636
common_voice_mt_21624591.mp3	2856
common_voice_mt_21213462.mp3	4416
common_voice_mt_21392058.mp3	6216
common_voice_mt_21193636.mp3	4344
common_voice_mt_21227928.mp3	2664
common_voice_mt_21378534.mp3	4176
common_voice_mt_21213473.mp3	3096
common_voice_mt_21446018.mp3	3144
common_voice_mt_21173027.mp3	5496
common_voice_mt_21341891.mp3	4536
common_voice_mt_21102649.mp3	5376
common_voice_mt_27739723.mp3	3636
common_voice_mt_21379254.mp3	6216
common_voice_mt_22213231.mp3	5544
common_voice_mt_21173314.mp3	3936
common_voice_mt_21604362.mp3	4704
common_voice_mt_38792331.mp3	4320
common_voice_mt_21239723.mp3	5256
common_voice_mt_21252078.mp3	3624
common_voice_mt_22708718.mp3	5112
common_voice_mt_21224969.mp3	5376
common_voice_mt_21376326.mp3	6144
common_voice_mt_31407983.mp3	6336
common_voice_mt_21386674.mp3	5832
common_voice_mt_22283457.mp3	4680
common_voice_mt_22316139.mp3	4872
common_voice_mt_21240814.mp3	4416
common_voice_mt_21506442.mp3	3912
common_voice_mt_21514863.mp3	6648
common_voice_mt_22275472.mp3	5352
common_voice_mt_21517099.mp3	2496
common_voice_mt_21345158.mp3	3456
common_voice_mt_21375780.mp3	7080
common_voice_mt_21171990.mp3	4896
common_voice_mt_32248026.mp3	5652
common_voice_mt_21367821.mp3	3624
common_voice_mt_22255589.mp3	3696
common_voice_mt_24140372.mp3	4788
common_voice_mt_22336960.mp3	3264
common_voice_mt_22275425.mp3	6792
common_voice_mt_22337035.mp3	6216
common_voice_mt_21504139.mp3	6264
common_voice_mt_21393997.mp3	5976
common_voice_mt_23783889.mp3	5976
common_voice_mt_23802172.mp3	5616
common_voice_mt_27739715.mp3	3636
common_voice_mt_22240168.mp3	5256
common_voice_mt_21378342.mp3	4824
common_voice_mt_21193080.mp3	4944
common_voice_mt_21171925.mp3	3144
common_voice_mt_21369970.mp3	7056
common_voice_mt_21405256.mp3	5856
common_voice_mt_27585011.mp3	7020
common_voice_mt_21326047.mp3	3264
common_voice_mt_23714443.mp3	4536
common_voice_mt_22316474.mp3	6240
common_voice_mt_21716238.mp3	4656
common_voice_mt_21235393.mp3	5904
common_voice_mt_21819924.mp3	6264
common_voice_mt_21239570.mp3	3216
common_voice_mt_21172550.mp3	4464
common_voice_mt_21227828.mp3	4104
common_voice_mt_21446549.mp3	3936
common_voice_mt_27735811.mp3	5076
common_voice_mt_21209051.mp3	4680
common_voice_mt_22388685.mp3	4176
common_voice_mt_21716273.mp3	3816
common_voice_mt_21193718.mp3	5736
common_voice_mt_21643705.mp3	6264
common_voice_mt_24859838.mp3	3528
common_voice_mt_21372605.mp3	5136
common_voice_mt_25110145.mp3	7524
common_voice_mt_21333102.mp3	9816
common_voice_mt_21369325.mp3	4872
common_voice_mt_21330463.mp3	3576
common_voice_mt_21374922.mp3	2904
common_voice_mt_21172491.mp3	2736
common_voice_mt_21431079.mp3	4176
common_voice_mt_21557420.mp3	3216
common_voice_mt_22463514.mp3	4656
common_voice_mt_22764379.mp3	5976
common_voice_mt_21343746.mp3	5544
common_voice_mt_21240498.mp3	2736
common_voice_mt_21572109.mp3	4704
common_voice_mt_21178321.mp3	3504
common_voice_mt_22529267.mp3	6384
common_voice_mt_21504187.mp3	5904
common_voice_mt_21764709.mp3	6624
common_voice_mt_21335866.mp3	3696
common_voice_mt_22256500.mp3	2784
common_voice_mt_21209288.mp3	7056
common_voice_mt_23787235.mp3	4656
common_voice_mt_21593057.mp3	5496
common_voice_mt_22272909.mp3	5064
common_voice_mt_21267231.mp3	4296
common_voice_mt_22930584.mp3	7248
common_voice_mt_21446404.mp3	5016
common_voice_mt_24859543.mp3	3348
common_voice_mt_21592802.mp3	3384
common_voice_mt_21239865.mp3	4464
common_voice_mt_22240098.mp3	6024
common_voice_mt_21240820.mp3	3264
common_voice_mt_21446020.mp3	3384
common_voice_mt_40347693.mp3	4356
common_voice_mt_21379337.mp3	4584
common_voice_mt_21830407.mp3	6456
common_voice_mt_22372310.mp3	3744
common_voice_mt_21315335.mp3	4056
common_voice_mt_23714535.mp3	5736
common_voice_mt_22256125.mp3	3456
common_voice_mt_21313644.mp3	4704
common_voice_mt_21257306.mp3	5856
common_voice_mt_21175118.mp3	4056
common_voice_mt_22088362.mp3	3912
common_voice_mt_21239528.mp3	2616
common_voice_mt_21397728.mp3	5136
common_voice_mt_21678391.mp3	6744
common_voice_mt_21826352.mp3	3384
common_voice_mt_21624620.mp3	3696
common_voice_mt_22254163.mp3	6216
common_voice_mt_21572193.mp3	6504
common_voice_mt_21449093.mp3	5616
common_voice_mt_21344357.mp3	7056
common_voice_mt_22793763.mp3	5016
common_voice_mt_22440973.mp3	4992
common_voice_mt_21372638.mp3	3816
common_voice_mt_21819903.mp3	4584
common_voice_mt_27739612.mp3	2340
common_voice_mt_22204892.mp3	5496
common_voice_mt_38585637.mp3	7596
common_voice_mt_21240007.mp3	5064
common_voice_mt_21413236.mp3	7656
common_voice_mt_21240059.mp3	6216
common_voice_mt_21391750.mp3	5112
common_voice_mt_21534575.mp3	3624
common_voice_mt_21516463.mp3	4464
common_voice_mt_21368886.mp3	4296
common_voice_mt_21178972.mp3	5496
common_voice_mt_21239972.mp3	4224
common_voice_mt_21494782.mp3	3504
common_voice_mt_21557380.mp3	3504
common_voice_mt_27122310.mp3	4104
common_voice_mt_21179143.mp3	3984
common_voice_mt_21921818.mp3	4560
common_voice_mt_21368720.mp3	3744
common_voice_mt_21728860.mp3	3984
common_voice_mt_22205002.mp3	6144
common_voice_mt_21477108.mp3	3624
common_voice_mt_21211069.mp3	4656
common_voice_mt_21211423.mp3	3936
common_voice_mt_21624628.mp3	3696
common_voice_mt_21387943.mp3	5880
common_voice_mt_21178966.mp3	4824
common_voice_mt_22256243.mp3	5664
common_voice_mt_22187354.mp3	7416
common_voice_mt_40325773.mp3	5580
common_voice_mt_21439471.mp3	4704
common_voice_mt_22240524.mp3	3696
common_voice_mt_21602661.mp3	5544
common_voice_mt_21716750.mp3	7656
common_voice_mt_21376603.mp3	5904
common_voice_mt_21325899.mp3	4584
common_voice_mt_21241250.mp3	6576
common_voice_mt_22367859.mp3	4104
common_voice_mt_21419001.mp3	5064
common_voice_mt_22329200.mp3	3552
common_voice_mt_21809091.mp3	4824
common_voice_mt_22356928.mp3	4296
common_voice_mt_21236912.mp3	9096
common_voice_mt_21503221.mp3	4944
common_voice_mt_22316439.mp3	3384
common_voice_mt_22167474.mp3	3504
common_voice_mt_21338874.mp3	3984
common_voice_mt_21921815.mp3	3432
common_voice_mt_21534819.mp3	4944
common_voice_mt_21235534.mp3	4824
common_voice_mt_21728859.mp3	4176
common_voice_mt_22187397.mp3	5424
common_voice_mt_21209024.mp3	3024
common_voice_mt_21368784.mp3	5136
common_voice_mt_25502436.mp3	5436
common_voice_mt_21716534.mp3	3936
common_voice_mt_21391758.mp3	4704
common_voice_mt_21372545.mp3	5424
common_voice_mt_21426852.mp3	2736
common_voice_mt_21496773.mp3	4176
common_voice_mt_21394224.mp3	4104
common_voice_mt_21379230.mp3	4536
common_voice_mt_21239601.mp3	3216
common_voice_mt_21367820.mp3	3264
common_voice_mt_25117829.mp3	6120
common_voice_mt_21326097.mp3	6504
common_voice_mt_21643686.mp3	3456
common_voice_mt_21344830.mp3	5136
common_voice_mt_21819604.mp3	5184
common_voice_mt_21326179.mp3	3984
common_voice_mt_40325817.mp3	4248
common_voice_mt_22708658.mp3	8472
common_voice_mt_21173313.mp3	5064
common_voice_mt_22272891.mp3	2904
common_voice_mt_21373475.mp3	6264
common_voice_mt_21178848.mp3	3264
common_voice_mt_23714597.mp3	5976
common_voice_mt_22256359.mp3	3984
common_voice_mt_21397883.mp3	6024
common_voice_mt_21178970.mp3	3384
common_voice_mt_21553973.mp3	6024
common_voice_mt_21211039.mp3	6096
common_voice_mt_21189205.mp3	6504
common_voice_mt_21643598.mp3	4344
common_voice_mt_23787238.mp3	4896
common_voice_mt_21175280.mp3	5016
common_voice_mt_21241429.mp3	3216
common_voice_mt_21808961.mp3	5424
common_voice_mt_21281779.mp3	5160
common_voice_mt_21448897.mp3	3984
common_voice_mt_23701768.mp3	5304
common_voice_mt_21353223.mp3	4464
common_voice_mt_21343744.mp3	5664
common_voice_mt_21338862.mp3	5976
common_voice_mt_21345145.mp3	2736
common_voice_mt_22168705.mp3	2976
common_voice_mt_21435048.mp3	2904
common_voice_mt_21242141.mp3	5136
common_voice_mt_23802165.mp3	4344
common_voice_mt_21188605.mp3	4104
common_voice_mt_24664572.mp3	7560
common_voice_mt_30575285.mp3	4500
common_voice_mt_21504300.mp3	3816
common_voice_mt_21368495.mp3	5616
common_voice_mt_21171289.mp3	5016
common_voice_mt_22272499.mp3	6504
common_voice_mt_22256496.mp3	4056
common_voice_mt_22254915.mp3	3264
common_voice_mt_21661960.mp3	2976
common_voice_mt_21819714.mp3	4464
common_voice_mt_21504114.mp3	3504
common_voice_mt_21504008.mp3	6864
common_voice_mt_21335947.mp3	2544
common_voice_mt_22356895.mp3	3744
common_voice_mt_21232599.mp3	3312
common_voice_mt_21239902.mp3	2856
common_voice_mt_21326093.mp3	4296
common_voice_mt_21504032.mp3	4584
common_voice_mt_22336595.mp3	4752
common_voice_mt_21196225.mp3	4344
common_voice_mt_21232481.mp3	4104
common_voice_mt_21494748.mp3	4416
common_voice_mt_21374929.mp3	5184
common_voice_mt_21430747.mp3	5256
common_voice_mt_21267204.mp3	3096
common_voice_mt_21267213.mp3	4584
common_voice_mt_21842494.mp3	5064
common_voice_mt_21193754.mp3	4296
common_voice_mt_21534618.mp3	3144
common_voice_mt_22528865.mp3	3168
common_voice_mt_21102671.mp3	3816
common_voice_mt_27754819.mp3	3636
common_voice_mt_21378344.mp3	4800
common_voice_mt_21391736.mp3	4752
common_voice_mt_21624544.mp3	3936
common_voice_mt_22254117.mp3	4824
common_voice_mt_21240762.mp3	3744
common_voice_mt_21842499.mp3	5664
common_voice_mt_22255028.mp3	4536
common_voice_mt_21409927.mp3	6456
common_voice_mt_21367828.mp3	6576
common_voice_mt_21240017.mp3	5496
common_voice_mt_21173694.mp3	6696
common_voice_mt_21405290.mp3	4944
common_voice_mt_24859557.mp3	3600
common_voice_mt_21378510.mp3	5136
common_voice_mt_21504152.mp3	5784
common_voice_mt_21514831.mp3	3432
common_voice_mt_21819626.mp3	3336
common_voice_mt_21643601.mp3	4704
common_voice_mt_21240822.mp3	2736
common_voice_mt_21267186.mp3	3936
common_voice_mt_21394051.mp3	4776
common_voice_mt_25174959.mp3	4248
common_voice_mt_21678358.mp3	4776
common_voice_mt_21170751.mp3	2520
common_voice_mt_21426920.mp3	2904
common_voice_mt_21179093.mp3	5544
common_voice_mt_21257315.mp3	3792
common_voice_mt_22256514.mp3	7464
common_voice_mt_21397175.mp3	3576
common_voice_mt_21482078.mp3	5856
common_voice_mt_21274812.mp3	3264
common_voice_mt_21353176.mp3	6144
common_voice_mt_22255166.mp3	5976
common_voice_mt_22087997.mp3	5568
common_voice_mt_21372637.mp3	2904
common_voice_mt_21624441.mp3	5184
common_voice_mt_21326147.mp3	3624
common_voice_mt_21446820.mp3	3216
common_voice_mt_21378488.mp3	4776
common_voice_mt_21365888.mp3	3984
common_voice_mt_27739747.mp3	2700
common_voice_mt_21320544.mp3	5736
common_voice_mt_22337039.mp3	7296
common_voice_mt_21394060.mp3	4944
common_voice_mt_22354990.mp3	7512
common_voice_mt_21504153.mp3	6384
common_voice_mt_21327294.mp3	5976
common_voice_mt_27735708.mp3	3960
common_voice_mt_21572191.mp3	3336
common_voice_mt_21274942.mp3	2424
common_voice_mt_21991115.mp3	4464
common_voice_mt_22653480.mp3	5184
common_voice_mt_21448988.mp3	3144
common_voice_mt_21991042.mp3	2256
common_voice_mt_21172435.mp3	8640
common_voice_mt_21280065.mp3	5784
common_voice_mt_21301721.mp3	2736
common_voice_mt_22764355.mp3	6072
common_voice_mt_21343833.mp3	5904
common_voice_mt_21431287.mp3	5112
common_voice_mt_22256825.mp3	6096
common_voice_mt_21211184.mp3	4824
common_voice_mt_22355285.mp3	4224
common_voice_mt_21394164.mp3	3336
common_voice_mt_21372736.mp3	2496
common_voice_mt_22176777.mp3	3096
common_voice_mt_21343852.mp3	3264
common_voice_mt_21326064.mp3	5304
common_voice_mt_21534818.mp3	3096
common_voice_mt_21211196.mp3	3456
common_voice_mt_21413253.mp3	4704
common_voice_mt_21317200.mp3	6504
common_voice_mt_21370215.mp3	7056
common_voice_mt_24859688.mp3	3528
common_voice_mt_22239634.mp3	5016
common_voice_mt_21206085.mp3	4344
common_voice_mt_21238222.mp3	5736
common_voice_mt_21592814.mp3	3816
common_voice_mt_21575307.mp3	4776
common_voice_mt_22272999.mp3	5616
common_voice_mt_25113973.mp3	3528
common_voice_mt_21678392.mp3	2856
common_voice_mt_22367825.mp3	6144
common_voice_mt_20987416.mp3	7464
common_voice_mt_21765222.mp3	3816
common_voice_mt_22316671.mp3	4656
common_voice_mt_22388679.mp3	5616
common_voice_mt_21189576.mp3	5616
common_voice_mt_21557409.mp3	6336
common_voice_mt_21374899.mp3	4704
common_voice_mt_21891871.mp3	3336
common_voice_mt_22259540.mp3	6744
common_voice_mt_24859795.mp3	5508
common_voice_mt_21281780.mp3	5448
common_voice_mt_27737033.mp3	3888
common_voice_mt_21261893.mp3	3816
common_voice_mt_21197906.mp3	4056
common_voice_mt_21458559.mp3	3360
common_voice_mt_21419624.mp3	7296
common_voice_mt_22529349.mp3	6312
common_voice_mt_40329916.mp3	6120
common_voice_mt_21171648.mp3	5304
common_voice_mt_21175490.mp3	3816
common_voice_mt_21368967.mp3	5784
common_voice_mt_22930634.mp3	3432
common_voice_mt_21172127.mp3	3816
common_voice_mt_21716745.mp3	4104
common_voice_mt_21242113.mp3	4344
common_voice_mt_21716269.mp3	4944
common_voice_mt_21407837.mp3	4224
common_voice_mt_21344327.mp3	5016
common_voice_mt_27739676.mp3	3168
common_voice_mt_23748508.mp3	4536
common_voice_mt_21188024.mp3	4416
common_voice_mt_21345165.mp3	3024
common_voice_mt_21318653.mp3	4344
common_voice_mt_25075115.mp3	3888
common_voice_mt_21554215.mp3	2784
common_voice_mt_21330451.mp3	4536
common_voice_mt_22311839.mp3	6624
common_voice_mt_21503409.mp3	4944
common_voice_mt_21175721.mp3	4944
common_voice_mt_21481814.mp3	3576
common_voice_mt_21379389.mp3	3504
common_voice_mt_25502266.mp3	5616
common_voice_mt_21704601.mp3	3744
common_voice_mt_21369321.mp3	5976
common_voice_mt_21431542.mp3	5616
common_voice_mt_21197766.mp3	3696
common_voice_mt_21397177.mp3	7536
common_voice_mt_40347713.mp3	5580
common_voice_mt_27739736.mp3	2916
common_voice_mt_21553983.mp3	3864
common_voice_mt_21401119.mp3	5016
common_voice_mt_21326069.mp3	3576
common_voice_mt_21399367.mp3	3504
common_voice_mt_21831149.mp3	3384
common_voice_mt_27740490.mp3	5976
common_voice_mt_21809127.mp3	5904
common_voice_mt_22728125.mp3	6624
common_voice_mt_21572348.mp3	3576
common_voice_mt_21446126.mp3	4344
common_voice_mt_21232420.mp3	3624
common_voice_mt_21439396.mp3	6144
common_voice_mt_25174944.mp3	5400
common_voice_mt_24733868.mp3	4788
common_voice_mt_27739682.mp3	2808
common_voice_mt_38585751.mp3	2700
common_voice_mt_22187401.mp3	6264
common_voice_mt_21716626.mp3	6264
common_voice_mt_22528931.mp3	6768
common_voice_mt_21373324.mp3	5856
common_voice_mt_22255491.mp3	4896
common_voice_mt_21267210.mp3	5736
common_voice_mt_21819655.mp3	4056
common_voice_mt_21368902.mp3	4104
common_voice_mt_21643603.mp3	5496
common_voice_mt_27735797.mp3	4500
common_voice_mt_21921863.mp3	3480
common_voice_mt_21341136.mp3	4536
common_voice_mt_21604607.mp3	4176
common_voice_mt_21204496.mp3	6936
common_voice_mt_21172078.mp3	5496
common_voice_mt_21635739.mp3	5136
common_voice_mt_22329130.mp3	5520
common_voice_mt_22259504.mp3	4944
common_voice_mt_21368837.mp3	7584
common_voice_mt_21624568.mp3	5856
common_voice_mt_25542676.mp3	6804
common_voice_mt_21368796.mp3	2544
common_voice_mt_21891786.mp3	7056
common_voice_mt_21344871.mp3	7416
common_voice_mt_22423675.mp3	3840
common_voice_mt_21842511.mp3	3816
common_voice_mt_21239176.mp3	3264
common_voice_mt_21368841.mp3	4296
common_voice_mt_22356835.mp3	7512
common_voice_mt_21194411.mp3	3816
common_voice_mt_21242142.mp3	6696
common_voice_mt_21604414.mp3	3504
common_voice_mt_21227925.mp3	2256
common_voice_mt_21345154.mp3	4776
common_voice_mt_21481981.mp3	4896
common_voice_mt_21430220.mp3	4896
common_voice_mt_21575324.mp3	4056
common_voice_mt_21344875.mp3	4176
common_voice_mt_21378449.mp3	6936
common_voice_mt_21662037.mp3	2904
common_voice_mt_21604352.mp3	2616
common_voice_mt_27322169.mp3	3996
common_voice_mt_22337094.mp3	5400
common_voice_mt_21178735.mp3	4104
common_voice_mt_40329923.mp3	8316
common_voice_mt_21373558.mp3	5376
common_voice_mt_21394128.mp3	4416
common_voice_mt_21240944.mp3	4584
common_voice_mt_21504070.mp3	3024
common_voice_mt_21239532.mp3	3456
common_voice_mt_21373609.mp3	3744
common_voice_mt_24733892.mp3	5616
common_voice_mt_21678325.mp3	4824
common_voice_mt_21208998.mp3	3744
common_voice_mt_23783887.mp3	6144
common_voice_mt_21102690.mp3	4512
common_voice_mt_21809129.mp3	5016
common_voice_mt_21171670.mp3	4344
common_voice_mt_21695928.mp3	3312
common_voice_mt_21171121.mp3	5064
common_voice_mt_25866208.mp3	3060
common_voice_mt_21764671.mp3	5664
common_voice_mt_22930559.mp3	4896
common_voice_mt_22254164.mp3	5184
common_voice_mt_38585568.mp3	4356
common_voice_mt_21372961.mp3	6456
common_voice_mt_21239841.mp3	5856
common_voice_mt_21261863.mp3	4824
common_voice_mt_21764665.mp3	6504
common_voice_mt_21229110.mp3	4608
common_voice_mt_21267219.mp3	3336
common_voice_mt_27739681.mp3	4356
common_voice_mt_23836343.mp3	3744
common_voice_mt_21408014.mp3	5016
common_voice_mt_22463517.mp3	4968
common_voice_mt_21330397.mp3	4176
common_voice_mt_22213174.mp3	4176
common_voice_mt_21398095.mp3	7896
common_voice_mt_21330331.mp3	5784
common_voice_mt_27739740.mp3	4608
common_voice_mt_21211373.mp3	4656
common_voice_mt_21209351.mp3	4032
common_voice_mt_21372543.mp3	6744
common_voice_mt_21369966.mp3	4416
common_voice_mt_21372233.mp3	4656
common_voice_mt_21661986.mp3	4416
common_voice_mt_27739599.mp3	3456
common_voice_mt_27735782.mp3	3456
common_voice_mt_40347701.mp3	5400
